cartPos,cartVel, poleAngle, poleVel, reward, done,idkwhatthisis,totalReward,action
0.005394574,0.039288342,-0.044038557,-0.028515143,1.0,False,False,2.0,1
0.0061803404,0.23501326,-0.04460886,-0.33476102,1.0,False,False,3.0,1
0.010880606,0.04055364,-0.051304083,-0.05647243,1.0,False,False,4.0,0
0.011691678,-0.15379658,-0.05243353,0.21959256,1.0,False,False,5.0,0
0.008615747,-0.34813136,-0.04804168,0.4952857,1.0,False,False,6.0,0
0.0016531199,-0.152366,-0.038135964,0.18785764,1.0,False,False,7.0,1
-0.0013942001,0.043280225,-0.03437881,-0.11660758,1.0,False,False,8.0,1
-0.0005285956,-0.1513327,-0.036710963,0.16503395,1.0,False,False,9.0,0
-0.0035552497,0.044295006,-0.033410285,-0.1390005,1.0,False,False,10.0,1
-0.0026693495,-0.15033288,-0.036190294,0.14295761,1.0,False,False,11.0,0
-0.0056760074,0.045288168,-0.033331145,-0.16091946,1.0,False,False,12.0,1
-0.004770244,-0.14934115,-0.03654953,0.12106482,1.0,False,False,13.0,0
-0.0077570667,-0.3439209,-0.034128238,0.40199634,1.0,False,False,14.0,0
-0.014635485,-0.14833193,-0.026088309,0.09875197,1.0,False,False,15.0,1
-0.017602123,0.047154024,-0.02411327,-0.20204626,1.0,False,False,16.0,1
-0.016659044,-0.14761491,-0.028154194,0.082933605,1.0,False,False,17.0,0
-0.019611342,-0.3423222,-0.026495522,0.36660257,1.0,False,False,18.0,0
-0.026457785,-0.5370578,-0.01916347,0.6508147,1.0,False,False,19.0,0
-0.037198942,-0.34167427,-0.0061471774,0.35215947,1.0,False,False,20.0,1
-0.04403243,-0.5367083,0.00089601194,0.64289767,1.0,False,False,21.0,0
-0.05476659,-0.7318427,0.0137539655,0.9358626,1.0,False,False,22.0,0
-0.06940345,-0.92714745,0.032471217,1.2328355,1.0,False,False,23.0,0
-0.08794639,-0.7324577,0.05712793,0.9504998,1.0,False,False,24.0,1
-0.10259555,-0.92830014,0.07613792,1.2605706,1.0,False,False,25.0,0
-0.12116155,-0.73423016,0.10134934,0.99267197,1.0,False,False,26.0,1
-0.13584615,-0.93055135,0.121202774,1.3153883,1.0,False,False,27.0,0
-0.15445718,-0.7371534,0.14751054,1.0629661,1.0,False,False,28.0,1
-0.16920026,-0.5442593,0.16876987,0.8199781,1.0,False,False,29.0,1
-0.18008544,-0.74123913,0.18516943,1.160633,1.0,False,False,30.0,0
-0.19491021,-0.9382258,0.20838208,1.5051911,1.0,False,False,31.0,0
-0.21367474,-1.1351765,0.2384859,1.8550481,1.0,True,False,31.0,0
0.030737242,-0.22287932,-0.015990226,0.33251697,1.0,False,False,1.0,0
0.026279654,-0.02753347,-0.009339886,0.034834728,1.0,False,False,2.0,1
0.025728986,0.16772117,-0.008643191,-0.26078033,1.0,False,False,3.0,1
0.029083408,-0.027276345,-0.013858798,0.029163938,1.0,False,False,4.0,0
0.028537882,-0.22219683,-0.013275519,0.31744224,1.0,False,False,5.0,0
0.024093945,-0.026888343,-0.0069266744,0.020602427,1.0,False,False,6.0,1
0.023556178,-0.22191028,-0.0065146256,0.3110919,1.0,False,False,7.0,0
0.019117974,-0.4169388,-0.00029278809,0.6017132,1.0,False,False,8.0,0
0.010779196,-0.22181277,0.011741476,0.30893806,1.0,False,False,9.0,1
0.0063429414,-0.026860062,0.017920237,0.019981073,1.0,False,False,10.0,1
0.00580574,0.16800037,0.018319858,-0.2669944,1.0,False,False,11.0,1
0.009165748,0.36285615,0.012979971,-0.55384326,1.0,False,False,12.0,1
0.01642287,0.55779344,0.001903106,-0.84240854,1.0,False,False,13.0,1
0.02757874,0.36264557,-0.014945066,-0.54912776,1.0,False,False,14.0,0
0.03483165,0.16773671,-0.02592762,-0.2611908,1.0,False,False,15.0,0
0.038186386,-0.027005725,-0.031151436,0.023202786,1.0,False,False,16.0,0
0.03764627,-0.22166741,-0.03068738,0.3058966,1.0,False,False,17.0,0
0.033212923,-0.41633892,-0.024569448,0.5887457,1.0,False,False,18.0,0
0.024886144,-0.61110836,-0.012794535,0.873589,1.0,False,False,19.0,0
0.012663976,-0.80605406,0.004677246,1.1622221,1.0,False,False,20.0,0
-0.0034571043,-1.0012366,0.027921688,1.4563679,1.0,False,False,21.0,0
-0.023481837,-0.8064682,0.057049043,1.1725371,1.0,False,False,22.0,1
-0.0396112,-0.6121324,0.08049978,0.8982709,1.0,False,False,23.0,1
-0.051853847,-0.80824775,0.098465204,1.2151327,1.0,False,False,24.0,0
-0.0680188,-1.0044924,0.12276786,1.5369757,1.0,False,False,25.0,0
-0.08810865,-1.2008597,0.15350737,1.8653128,1.0,False,False,26.0,0
-0.112125844,-1.0077162,0.19081363,1.6239586,1.0,False,False,27.0,1
-0.13228017,-0.8152833,0.2232928,1.3963076,1.0,True,False,27.0,1
-0.021873375,0.15848653,-0.02537046,-0.29405555,1.0,False,False,1.0,1
-0.018703645,0.35396084,-0.031251572,-0.5946308,1.0,False,False,2.0,1
-0.0116244275,0.54950595,-0.043144185,-0.89699167,1.0,False,False,3.0,1
-0.0006343086,0.3549946,-0.061084017,-0.6181766,1.0,False,False,4.0,0
0.006465583,0.5509142,-0.07344755,-0.92945546,1.0,False,False,5.0,1
0.017483868,0.74694663,-0.09203666,-1.2442855,1.0,False,False,6.0,1
0.0324228,0.943121,-0.11692237,-1.5643222,1.0,False,False,7.0,1
0.051285222,0.7495749,-0.14820881,-1.3102821,1.0,False,False,8.0,0
0.06627672,0.9462303,-0.17441446,-1.6454455,1.0,False,False,9.0,1
0.08520132,1.1429114,-0.20732337,-1.9870094,1.0,False,False,10.0,1
0.108059555,0.950482,-0.24706355,-1.7650639,1.0,True,False,10.0,0
0.031341076,0.22907314,-0.017743386,-0.31913674,1.0,False,False,1.0,1
0.03592254,0.034208324,-0.024126122,-0.0321018,1.0,False,False,2.0,0
0.036606707,0.2296678,-0.024768157,-0.33229807,1.0,False,False,3.0,1
0.04120006,0.034906983,-0.031414118,-0.047527555,1.0,False,False,4.0,0
0.041898202,-0.15975076,-0.03236467,0.23508076,1.0,False,False,5.0,0
0.038703185,0.035818297,-0.027663056,-0.06763275,1.0,False,False,6.0,1
0.03941955,-0.15889636,-0.02901571,0.21619558,1.0,False,False,7.0,0
0.036241625,0.03662813,-0.024691798,-0.08549711,1.0,False,False,8.0,1
0.036974188,-0.15813133,-0.026401741,0.19929439,1.0,False,False,9.0,0
0.03381156,-0.3528659,-0.022415852,0.48353326,1.0,False,False,10.0,0
0.026754243,-0.54766446,-0.012745188,0.76906794,1.0,False,False,11.0,0
0.015800953,-0.3523694,0.0026361707,0.4724022,1.0,False,False,12.0,1
0.008753565,-0.1572848,0.012084214,0.1805513,1.0,False,False,13.0,1
0.0056078695,-0.35257757,0.01569524,0.47702175,1.0,False,False,14.0,0
-0.0014436818,-0.15768069,0.025235675,0.18932666,1.0,False,False,15.0,1
-0.0045972955,-0.35315442,0.029022207,0.48986238,1.0,False,False,16.0,0
-0.011660384,-0.5486735,0.038819455,0.79154885,1.0,False,False,17.0,0
-0.022633854,-0.35410544,0.054650433,0.5113267,1.0,False,False,18.0,1
-0.029715963,-0.5499529,0.064876966,0.8207185,1.0,False,False,19.0,0
-0.04071502,-0.74589986,0.08129134,1.133081,1.0,False,False,20.0,0
-0.05563302,-0.94198614,0.10395296,1.4501126,1.0,False,False,21.0,0
-0.07447274,-1.1382208,0.13295521,1.7733827,1.0,False,False,22.0,0
-0.097237155,-1.3345679,0.16842286,2.1042778,1.0,False,False,23.0,0
-0.12392852,-1.530932,0.21050842,2.4439387,1.0,True,False,23.0,0
-0.015424791,-0.17821528,-0.013752881,0.29213396,1.0,False,False,1.0,0
-0.018989097,0.017100034,-0.007910202,-0.004854517,1.0,False,False,2.0,1
-0.018647095,0.21233453,-0.008007293,-0.30002266,1.0,False,False,3.0,1
-0.014400405,0.017327622,-0.014007746,-0.009875809,1.0,False,False,4.0,0
-0.014053852,-0.17759067,-0.014205262,0.2783548,1.0,False,False,5.0,0
-0.017605666,-0.37250713,-0.008638167,0.5665238,1.0,False,False,6.0,0
-0.025055809,-0.17726506,0.002692309,0.27113202,1.0,False,False,7.0,1
-0.02860111,0.01781837,0.008114949,-0.020700527,1.0,False,False,8.0,1
-0.028244743,0.212823,0.0077009387,-0.3108121,1.0,False,False,9.0,1
-0.023988282,0.017592194,0.001484697,-0.015710494,1.0,False,False,10.0,0
-0.023636438,-0.17755102,0.0011704871,0.27744052,1.0,False,False,11.0,0
-0.02718746,-0.37268963,0.0067192973,0.5704924,1.0,False,False,12.0,0
-0.03464125,-0.17766257,0.018129144,0.2799338,1.0,False,False,13.0,1
-0.038194504,0.01719614,0.023727821,-0.0069765416,1.0,False,False,14.0,1
-0.03785058,-0.17825793,0.02358829,0.29309735,1.0,False,False,15.0,0
-0.04141574,-0.3737081,0.029450238,0.5931254,1.0,False,False,16.0,0
-0.0488899,-0.56922966,0.041312743,0.89493763,1.0,False,False,17.0,0
-0.060274493,-0.76488674,0.059211496,1.2003154,1.0,False,False,18.0,0
-0.07557223,-0.9607225,0.08321781,1.5109522,1.0,False,False,19.0,0
-0.09478668,-1.1567482,0.11343685,1.828411,1.0,False,False,20.0,0
-0.11792164,-0.96305156,0.15000507,1.5730124,1.0,False,False,21.0,1
-0.13718267,-1.1596107,0.18146531,1.9084765,1.0,False,False,22.0,0
-0.1603749,-1.3561686,0.21963485,2.2515306,1.0,True,False,22.0,0
0.04649535,-0.18653952,-0.043402288,0.31233317,1.0,False,False,1.0,0
0.042764556,0.009173019,-0.037155624,0.006284569,1.0,False,False,2.0,1
0.04294802,-0.18539691,-0.037029933,0.28701678,1.0,False,False,3.0,0
0.03924008,-0.37997174,-0.031289596,0.5677946,1.0,False,False,4.0,0
0.031640645,-0.18442519,-0.019933704,0.26542076,1.0,False,False,5.0,1
0.02795214,0.010975509,-0.0146252895,-0.033482194,1.0,False,False,6.0,1
0.028171651,-0.18393369,-0.015294933,0.25455067,1.0,False,False,7.0,0
0.024492977,0.011403269,-0.010203919,-0.042917047,1.0,False,False,8.0,1
0.024721041,0.20667005,-0.011062261,-0.33880186,1.0,False,False,9.0,1
0.028854443,0.011707235,-0.017838297,-0.049627777,1.0,False,False,10.0,0
0.029088587,-0.18315445,-0.018830853,0.23737407,1.0,False,False,11.0,0
0.0254255,-0.37800238,-0.014083372,0.5240582,1.0,False,False,12.0,0
0.017865451,-0.5729233,-0.003602208,0.8122702,1.0,False,False,13.0,0
0.0064069843,-0.3777522,0.012643197,0.51845646,1.0,False,False,14.0,1
-0.0011480602,-0.5730499,0.023012325,0.8150965,1.0,False,False,15.0,0
-0.012609058,-0.37825048,0.039314255,0.5297398,1.0,False,False,16.0,1
-0.020174067,-0.5739028,0.04990905,0.8345469,1.0,False,False,17.0,0
-0.031652123,-0.37949693,0.06659999,0.5579684,1.0,False,False,18.0,1
-0.039242063,-0.18536998,0.077759355,0.28698948,1.0,False,False,19.0,1
-0.04294946,-0.38150978,0.08349915,0.6031484,1.0,False,False,20.0,0
-0.050579656,-0.57769424,0.095562115,0.92092,1.0,False,False,21.0,0
-0.062133543,-0.77396864,0.11398052,1.2420409,1.0,False,False,22.0,0
-0.077612914,-0.9703541,0.13882133,1.5681453,1.0,False,False,23.0,0
-0.09701999,-0.77713627,0.17018424,1.3217894,1.0,False,False,24.0,1
-0.11256272,-0.58452374,0.19662003,1.0868374,1.0,False,False,25.0,1
-0.1242532,-0.3924607,0.21835677,0.86172825,1.0,True,False,25.0,1
-0.028951213,0.19611934,-0.041193496,-0.3243033,1.0,False,False,1.0,1
-0.025028825,0.0016074016,-0.047679562,-0.04489038,1.0,False,False,2.0,0
-0.024996677,-0.19279957,-0.04857737,0.2323762,1.0,False,False,3.0,0
-0.02885267,0.0029816192,-0.043929845,-0.07522529,1.0,False,False,4.0,1
-0.028793037,0.19870491,-0.045434352,-0.38143823,1.0,False,False,5.0,1
-0.024818938,0.004256567,-0.053063117,-0.103419796,1.0,False,False,6.0,0
-0.024733806,-0.19006637,-0.05513151,0.1720611,1.0,False,False,7.0,0
-0.028535133,-0.38435766,-0.051690288,0.4468548,1.0,False,False,8.0,0
-0.036222287,-0.57871175,-0.042753194,0.72280633,1.0,False,False,9.0,0
-0.04779652,-0.7732171,-0.028297067,1.0017321,1.0,False,False,10.0,0
-0.06326086,-0.5777287,-0.008262423,0.70029867,1.0,False,False,11.0,1
-0.07481544,-0.38249317,0.0057435506,0.4050263,1.0,False,False,12.0,1
-0.0824653,-0.18745312,0.013844077,0.11415967,1.0,False,False,13.0,1
-0.08621436,0.0074677495,0.01612727,-0.1741236,1.0,False,False,14.0,1
-0.08606501,-0.18788126,0.0126447985,0.12360302,1.0,False,False,15.0,0
-0.089822635,0.0070572775,0.015116858,-0.16506393,1.0,False,False,16.0,1
-0.089681484,-0.18827777,0.011815581,0.13234936,1.0,False,False,17.0,0
-0.093447044,-0.38356698,0.014462567,0.4287364,1.0,False,False,18.0,0
-0.10111838,-0.57889074,0.023037296,0.7259432,1.0,False,False,19.0,0
-0.11269619,-0.38409474,0.03755616,0.44059917,1.0,False,False,20.0,1
-0.12037809,-0.18952388,0.046368144,0.15998757,1.0,False,False,21.0,1
-0.12416857,0.00490464,0.049567893,-0.11771438,1.0,False,False,22.0,1
-0.12407047,0.19928263,0.047213607,-0.39435625,1.0,False,False,23.0,1
-0.12008482,0.0035236415,0.03932648,-0.08716935,1.0,False,False,24.0,0
-0.12001435,-0.19213931,0.037583094,0.21765715,1.0,False,False,25.0,0
-0.12385713,0.0024257936,0.041936237,-0.06293758,1.0,False,False,26.0,1
-0.12380862,-0.19327155,0.040677488,0.24267599,1.0,False,False,27.0,0
-0.12767406,0.0012464686,0.045531005,-0.036903787,1.0,False,False,28.0,1
-0.12764913,-0.19449782,0.04479293,0.26978984,1.0,False,False,29.0,0
-0.13153908,-4.2764932e-05,0.050188728,-0.008435451,1.0,False,False,30.0,1
-0.13153994,0.19432482,0.05002002,-0.28487042,1.0,False,False,31.0,1
-0.12765343,-0.0014735173,0.04432261,0.023159502,1.0,False,False,32.0,0
-0.12768291,0.1929857,0.0447858,-0.25521627,1.0,False,False,33.0,1
-0.123823196,-0.00274613,0.039681476,0.051249694,1.0,False,False,34.0,0
-0.123878114,0.19178502,0.040706467,-0.22865404,1.0,False,False,35.0,1
-0.12004241,0.38630235,0.036133386,-0.5082239,1.0,False,False,36.0,1
-0.11231637,0.58089703,0.02596891,-0.78930455,1.0,False,False,37.0,1
-0.10069843,0.38542828,0.010182818,-0.48856622,1.0,False,False,38.0,0
-0.09298986,0.19016413,0.00041149382,-0.19269152,1.0,False,False,39.0,0
-0.08918658,0.3852802,-0.0034423366,-0.4852446,1.0,False,False,40.0,1
-0.08148097,0.190207,-0.013147229,-0.19364859,1.0,False,False,41.0,0
-0.07767683,0.38551453,-0.017020201,-0.49044973,1.0,False,False,42.0,1
-0.06996655,0.5808724,-0.026829196,-0.7884478,1.0,False,False,43.0,1
-0.0583491,0.77635235,-0.04259815,-1.089449,1.0,False,False,44.0,1
-0.04282205,0.5818171,-0.064387135,-0.81043094,1.0,False,False,45.0,0
-0.031185709,0.7777593,-0.080595754,-1.1226519,1.0,False,False,46.0,1
-0.015630523,0.58378124,-0.103048794,-0.85629886,1.0,False,False,47.0,0
-0.0039548976,0.780145,-0.120174766,-1.1795248,1.0,False,False,48.0,1
0.011648002,0.9766045,-0.14376526,-1.5073351,1.0,False,False,49.0,1
0.031180093,1.1731472,-0.17391196,-1.8412292,1.0,False,False,50.0,1
0.05464304,0.9803196,-0.21073654,-1.6072236,1.0,True,False,50.0,0
0.028318167,-0.18186781,0.011570196,0.28308955,1.0,False,False,1.0,0
0.024680812,-0.37715286,0.017231988,0.5793991,1.0,False,False,2.0,0
0.017137755,-0.57251203,0.028819969,0.87746024,1.0,False,False,3.0,0
0.0056875143,-0.76801354,0.046369173,1.1790626,1.0,False,False,4.0,0
-0.009672756,-0.57352334,0.069950424,0.9012686,1.0,False,False,5.0,1
-0.021143222,-0.76951975,0.0879758,1.2150929,1.0,False,False,6.0,0
-0.036533616,-0.57563597,0.11227766,0.9512235,1.0,False,False,7.0,1
-0.048046336,-0.3821895,0.13130213,0.6958212,1.0,False,False,8.0,1
-0.05569013,-0.57886446,0.14521855,1.0267862,1.0,False,False,9.0,0
-0.06726742,-0.38594276,0.16575427,0.782994,1.0,False,False,10.0,1
-0.07498627,-0.5829075,0.18141416,1.1229007,1.0,False,False,11.0,0
-0.08664442,-0.7798834,0.20387217,1.4665595,1.0,False,False,12.0,0
-0.10224209,-0.9768333,0.23320335,1.8153901,1.0,True,False,12.0,0
0.014486863,0.17071354,-0.0029515002,-0.25425294,1.0,False,False,1.0,1
0.017901134,0.3658775,-0.008036559,-0.5478654,1.0,False,False,2.0,1
0.025218684,0.17086938,-0.018993866,-0.25772533,1.0,False,False,3.0,0
0.028636072,0.36625728,-0.024148373,-0.5563382,1.0,False,False,4.0,1
0.03596122,0.56170976,-0.035275135,-0.8565304,1.0,False,False,5.0,1
0.047195412,0.7572942,-0.052405745,-1.1600932,1.0,False,False,6.0,1
0.062341295,0.5628927,-0.075607605,-0.8842915,1.0,False,False,7.0,0
0.07359915,0.75895536,-0.093293436,-1.1997528,1.0,False,False,8.0,1
0.08877826,0.9551521,-0.11728849,-1.5201566,1.0,False,False,9.0,1
0.1078813,0.76162696,-0.14769162,-1.2662671,1.0,False,False,10.0,0
0.12311384,0.56866795,-0.17301697,-1.0232433,1.0,False,False,11.0,0
0.1344872,0.76561904,-0.19348183,-1.3648728,1.0,False,False,12.0,1
0.14979959,0.5733738,-0.22077928,-1.138415,1.0,True,False,12.0,0
-0.02300727,0.17914096,0.04868548,-0.25642776,1.0,False,False,1.0,1
-0.019424452,-0.016641065,0.043556925,0.051205166,1.0,False,False,2.0,0
-0.019757273,-0.21235964,0.04458103,0.35730627,1.0,False,False,3.0,0
-0.024004465,-0.4080861,0.051727153,0.6637067,1.0,False,False,4.0,0
-0.032166187,-0.21372047,0.06500129,0.38774925,1.0,False,False,5.0,1
-0.036440596,-0.019578515,0.072756276,0.11624824,1.0,False,False,6.0,1
-0.03683217,-0.21566345,0.07508124,0.43096897,1.0,False,False,7.0,0
-0.041145436,-0.021680498,0.08370062,0.16286747,1.0,False,False,8.0,1
-0.041579045,-0.21789473,0.08695797,0.4807377,1.0,False,False,9.0,0
-0.045936942,-0.4141296,0.09657272,0.79951125,1.0,False,False,10.0,0
-0.054219533,-0.6104343,0.11256295,1.1209445,1.0,False,False,11.0,0
-0.06642822,-0.41695398,0.13498184,0.8655844,1.0,False,False,12.0,1
-0.0747673,-0.22390188,0.15229353,0.6182046,1.0,False,False,13.0,1
-0.07924534,-0.42078623,0.16465762,0.9547143,1.0,False,False,14.0,0
-0.08766106,-0.22821607,0.18375191,0.7179569,1.0,False,False,15.0,1
-0.09222538,-0.036048032,0.19811104,0.48827708,1.0,False,False,16.0,1
-0.09294634,0.15580845,0.20787658,0.26398578,1.0,False,False,17.0,1
-0.089830175,0.34745106,0.2131563,0.0433871,1.0,True,False,17.0,1
-0.028404245,0.23263714,0.04864775,-0.28764072,1.0,False,False,1.0,1
-0.023751503,0.036856405,0.042894933,0.019979738,1.0,False,False,2.0,0
-0.023014374,0.23133779,0.04329453,-0.25886676,1.0,False,False,3.0,1
-0.018387618,0.035625357,0.038117193,0.047151417,1.0,False,False,4.0,0
-0.017675111,-0.16002184,0.039060224,0.3516128,1.0,False,False,5.0,0
-0.020875547,-0.35567686,0.046092477,0.6563523,1.0,False,False,6.0,0
-0.027989086,-0.5514091,0.059219524,0.96318525,1.0,False,False,7.0,0
-0.039017268,-0.35713074,0.07848323,0.68967885,1.0,False,False,8.0,1
-0.046159882,-0.55324906,0.092276804,1.0060011,1.0,False,False,9.0,0
-0.057224862,-0.749474,0.11239683,1.3261772,1.0,False,False,10.0,0
-0.07221434,-0.94582117,0.13892037,1.6518147,1.0,False,False,11.0,0
-0.09113076,-1.1422657,0.17195666,1.984354,1.0,False,False,12.0,0
-0.113976076,-1.3387271,0.21164374,2.3250065,1.0,True,False,12.0,0
0.040261567,0.19949147,-0.002488691,-0.3350287,1.0,False,False,1.0,1
0.044251394,0.39464876,-0.009189265,-0.6284954,1.0,False,False,2.0,1
0.05214437,0.19965623,-0.021759173,-0.3387206,1.0,False,False,3.0,0
0.056137495,0.0048505613,-0.028533584,-0.052977927,1.0,False,False,4.0,0
0.056234505,-0.18985088,-0.029593144,0.23056762,1.0,False,False,5.0,0
0.052437488,-0.38453773,-0.024981791,0.51377094,1.0,False,False,6.0,0
0.044746734,-0.5792991,-0.014706372,0.79847795,1.0,False,False,7.0,0
0.03316075,-0.38397852,0.0012631865,0.5012052,1.0,False,False,8.0,1
0.025481181,-0.18887438,0.011287291,0.20892063,1.0,False,False,9.0,1
0.021703694,0.0060843686,0.015465703,-0.08018047,1.0,False,False,10.0,1
0.02182538,-0.18925583,0.013862094,0.21734151,1.0,False,False,11.0,0
0.018040264,-0.38457316,0.018208925,0.5143647,1.0,False,False,12.0,0
0.0103488015,-0.57994676,0.028496219,0.81272966,1.0,False,False,13.0,0
-0.0012501344,-0.3852265,0.04475081,0.5291445,1.0,False,False,14.0,1
-0.008954664,-0.5809485,0.055333704,0.835586,1.0,False,False,15.0,0
-0.020573635,-0.3866243,0.07204542,0.5608056,1.0,False,False,16.0,1
-0.02830612,-0.1925835,0.083261535,0.2916625,1.0,False,False,17.0,1
-0.03215779,0.0012586719,0.08909479,0.026357163,1.0,False,False,18.0,1
-0.032132618,0.19499746,0.08962193,-0.23693915,1.0,False,False,19.0,1
-0.028232668,-0.0012829844,0.084883146,0.08261349,1.0,False,False,20.0,0
-0.028258327,-0.19751267,0.08653542,0.40082395,1.0,False,False,21.0,0
-0.03220858,-0.0037179566,0.09455189,0.13662927,1.0,False,False,22.0,1
-0.03228294,0.18993147,0.09728448,-0.12479055,1.0,False,False,23.0,1
-0.028484311,-0.006439861,0.09478867,0.1969302,1.0,False,False,24.0,0
-0.028613107,-0.20278081,0.09872727,0.5179457,1.0,False,False,25.0,0
-0.032668725,-0.39914408,0.109086186,0.840035,1.0,False,False,26.0,0
-0.040651605,-0.20566706,0.12588689,0.58355224,1.0,False,False,27.0,1
-0.044764947,-0.012512578,0.13755794,0.33302635,1.0,False,False,28.0,1
-0.045015197,0.18041079,0.14421846,0.08668949,1.0,False,False,29.0,1
-0.04140698,-0.016452322,0.14595225,0.42117196,1.0,False,False,30.0,0
-0.04173603,-0.213308,0.15437569,0.7560738,1.0,False,False,31.0,0
-0.04600219,-0.020612631,0.16949716,0.5156745,1.0,False,False,32.0,1
-0.046414442,0.17176798,0.17981066,0.28083277,1.0,False,False,33.0,1
-0.042979084,-0.02540228,0.18542731,0.6243998,1.0,False,False,34.0,0
-0.043487128,0.16671322,0.1979153,0.3953703,1.0,False,False,35.0,1
-0.040152863,-0.030585459,0.2058227,0.74334896,1.0,False,False,36.0,0
-0.040764574,-0.22786345,0.22068968,1.0931057,1.0,True,False,36.0,0
-0.023997728,0.17928395,-0.019581683,-0.3253827,1.0,False,False,1.0,1
-0.020412048,0.37467915,-0.026089337,-0.62417597,1.0,False,False,2.0,1
-0.012918465,0.57015544,-0.038572855,-0.92496,1.0,False,False,3.0,1
-0.0015153561,0.37557513,-0.05707206,-0.64464426,1.0,False,False,4.0,0
0.0059961462,0.18129303,-0.069964945,-0.37046564,1.0,False,False,5.0,0
0.009622007,0.37733564,-0.07737426,-0.68436307,1.0,False,False,6.0,1
0.01716872,0.57344174,-0.09106152,-1.0003675,1.0,False,False,7.0,1
0.028637554,0.769655,-0.11106887,-1.320203,1.0,False,False,8.0,1
0.044030655,0.96599174,-0.13747293,-1.6454806,1.0,False,False,9.0,1
0.06335049,0.7727202,-0.17038253,-1.3985983,1.0,False,False,10.0,0
0.078804895,0.96950114,-0.1983545,-1.739346,1.0,False,False,11.0,1
0.09819492,0.77711487,-0.23314142,-1.5143596,1.0,True,False,11.0,0
0.009163266,-0.22035512,0.013860051,0.27880648,1.0,False,False,1.0,0
0.0047561633,-0.41567203,0.01943618,0.57582843,1.0,False,False,2.0,0
-0.0035572771,-0.22082785,0.030952748,0.28933123,1.0,False,False,3.0,1
-0.007973834,-0.02616063,0.03673937,0.006568929,1.0,False,False,4.0,1
-0.008497046,0.1684157,0.03687075,-0.27429965,1.0,False,False,5.0,1
-0.005128733,-0.027212404,0.03138476,0.029780598,1.0,False,False,6.0,0
-0.005672981,0.16744573,0.03198037,-0.2528372,1.0,False,False,7.0,1
-0.002324066,0.3620968,0.026923625,-0.5352639,1.0,False,False,8.0,1
0.00491787,0.1666068,0.016218347,-0.23422056,1.0,False,False,9.0,0
0.008250006,0.36149332,0.0115339365,-0.5217439,1.0,False,False,10.0,1
0.015479872,0.556451,0.0010990584,-0.81077015,1.0,False,False,11.0,1
0.026608892,0.7515579,-0.015116344,-1.1031071,1.0,False,False,12.0,1
0.04164005,0.9468754,-0.037178487,-1.400494,1.0,False,False,13.0,1
0.06057756,0.7522347,-0.06518836,-1.1196626,1.0,False,False,14.0,0
0.07562225,0.9481484,-0.08758162,-1.4320608,1.0,False,False,15.0,1
0.09458522,0.75420964,-0.116222836,-1.1679838,1.0,False,False,16.0,0
0.10966942,0.95063585,-0.13958251,-1.494728,1.0,False,False,17.0,1
0.12868214,1.1471521,-0.16947708,-1.8275396,1.0,False,False,18.0,1
0.15162517,0.95426637,-0.20602787,-1.5919442,1.0,False,False,19.0,0
0.1707105,0.7620989,-0.23786674,-1.3699337,1.0,True,False,19.0,0
-0.02774524,-0.21271147,0.022353034,0.3402622,1.0,False,False,1.0,0
-0.03199947,-0.4081442,0.029158277,0.6399093,1.0,False,False,2.0,0
-0.040162355,-0.6036603,0.041956466,0.9416301,1.0,False,False,3.0,0
-0.05223556,-0.7993218,0.060789067,1.2471957,1.0,False,False,4.0,0
-0.068221994,-0.9951683,0.08573298,1.5582838,1.0,False,False,5.0,0
-0.08812536,-0.8011711,0.116898656,1.2935314,1.0,False,False,6.0,1
-0.10414878,-0.60771257,0.14276929,1.0396141,1.0,False,False,7.0,1
-0.116303034,-0.41474628,0.16356157,0.79494125,1.0,False,False,8.0,1
-0.12459796,-0.61168987,0.17946039,1.1342869,1.0,False,False,9.0,0
-0.13683176,-0.8086474,0.20214613,1.4774572,1.0,False,False,10.0,0
-0.1530047,-1.0055816,0.23169528,1.8258706,1.0,True,False,10.0,0
-0.002536851,-0.15240225,0.003244171,0.2668042,1.0,False,False,1.0,0
-0.005584896,0.04267325,0.008580254,-0.024853745,1.0,False,False,2.0,1
-0.004731431,0.2376711,0.00808318,-0.3148172,1.0,False,False,3.0,1
2.1991158e-05,0.042434953,0.0017868356,-0.019596107,1.0,False,False,4.0,0
0.0008706902,-0.15271258,0.0013949135,0.27365005,1.0,False,False,5.0,0
-0.0021835614,0.04238944,0.0068679145,-0.01859259,1.0,False,False,6.0,1
-0.0013357726,-0.15283033,0.0064960625,0.27624932,1.0,False,False,7.0,0
-0.004392379,-0.34804437,0.012021049,0.570974,1.0,False,False,8.0,0
-0.011353266,-0.15309303,0.023440529,0.28210223,1.0,False,False,9.0,1
-0.014415126,0.04168687,0.029082574,-0.00309646,1.0,False,False,10.0,1
-0.01358139,-0.15383983,0.029020645,0.29861864,1.0,False,False,11.0,0
-0.016658185,-0.34936318,0.03499302,0.60031104,1.0,False,False,12.0,0
-0.02364545,-0.54495674,0.04699924,0.90380764,1.0,False,False,13.0,0
-0.034544583,-0.7406827,0.06507539,1.210885,1.0,False,False,14.0,0
-0.049358238,-0.5464585,0.08929309,0.939284,1.0,False,False,15.0,1
-0.06028741,-0.74266326,0.10807877,1.258636,1.0,False,False,16.0,0
